hex_id,total_population
89411ca0473ffff,48338.0
89411ca0433ffff,48341.0
89411ca04abffff,48341.0
89411cbb597ffff,48379.0
89411ca04a3ffff,48408.0
89411c86073ffff,48409.0
8941034c3d7ffff,48516.0
89411cbb073ffff,48566.0
89411cbb067ffff,48566.0
89411cbb047ffff,48566.0
89411cbb07bffff,48566.0
89411cbb003ffff,48566.0
89411cbb04fffff,48566.0
89411cbb0bbffff,48567.0
89411cbb017ffff,48567.0
89411cbb057ffff,48569.0
89411cba48bffff,48569.0
89411cbb00fffff,48572.0
89411cbb007ffff,48573.0
89411cbb2b7ffff,48573.0
89411cbb063ffff,48574.0
89411cbb03bffff,48574.0
89411cbb383ffff,48574.0
89411cbb3bbffff,48574.0
89411cbb06fffff,48575.0
89411cbb1dbffff,48575.0
89411cbb02bffff,48575.0
89411cbb00bffff,48575.0
89411cbb023ffff,48575.0
89411cbb037ffff,48575.0
89411cbb043ffff,48575.0
89411cbb147ffff,48577.0
89411cbb06bffff,48577.0
89411cbb1c3ffff,48577.0
89411cbb153ffff,48580.0
89411cbb39bffff,48580.0
89411cbb02fffff,48580.0
89411cbb033ffff,48580.0
89411cbb15bffff,48580.0
89411cbb1cbffff,48580.0
89411cbb0abffff,48580.0
89411cbb397ffff,48580.0
89411cbb393ffff,48580.0
89411cbb027ffff,48580.0
89411cbb143ffff,48583.0
89411cbb3b3ffff,48583.0
89411cbb14bffff,48583.0
89411cbb387ffff,48583.0
89411cbb077ffff,48583.0
89411cbb3b7ffff,48585.0
89411cbb3a3ffff,48585.0
89411cbb177ffff,48585.0
89411cbb1cfffff,48589.0
89411cbb157ffff,48589.0
89411cbb38fffff,48589.0
89411cbb14fffff,48589.0
89411cbb10bffff,48589.0
89411cbb0afffff,48589.0
89411cbb3a7ffff,48591.0
89411cbb16bffff,48591.0
89411cbb173ffff,48591.0
89411cbb127ffff,48594.0
89411cb8453ffff,48594.0
89411cb8697ffff,48594.0
89411cbb10fffff,48597.0
89411cbb12bffff,48597.0
89411cbb17bffff,48597.0
89411cbb163ffff,48597.0
89411cbb123ffff,48597.0
89411cb844bffff,48602.0
89411cb845bffff,48603.0
89411cbb13bffff,48603.0
89411cbb12fffff,48603.0
89411cb8443ffff,48610.0
89411ca04a7ffff,48821.0
89411ca05dbffff,48868.0
89411ca05d7ffff,48960.0
89411ca2363ffff,48963.0
89411ca059bffff,48963.0
89411ca05c3ffff,48965.0
89411ca05d3ffff,48967.0
89411ca0583ffff,48968.0
89411ca236bffff,48969.0
89411ca236fffff,48971.0
89411c86623ffff,49009.0
89411c85b0bffff,49055.0
89411c8496bffff,49182.0
89411cba583ffff,49232.0
89411cba09bffff,49291.0
89411c859a3ffff,49348.0
89411cba08fffff,49456.0
89411c84983ffff,49549.0
89411ca2237ffff,49607.0
8941034c23bffff,49626.0
89411cba08bffff,49714.0
89411cb16cfffff,49797.0
8941034c227ffff,49886.0
89411c858c7ffff,49915.0
89411cba42bffff,49992.0
89411cba54bffff,50010.0
89410349b57ffff,50083.0
89411cba423ffff,50088.0
89411c84a27ffff,50151.0
89411c84a23ffff,50151.0
89411c84a33ffff,50154.0
89411c84a37ffff,50154.0
89411cba4bbffff,50159.0
89411c84b73ffff,50159.0
89411cba4b3ffff,50159.0
89411c84b03ffff,50160.0
89411c84b53ffff,50160.0
89411cba4a3ffff,50160.0
89411cba48fffff,50160.0
89411cba59bffff,50160.0
89411c84b43ffff,50160.0
89411cba497ffff,50160.0
89411c84bc7ffff,50160.0
89411c84b63ffff,50160.0
89411cba5c3ffff,50160.0
89411c84b57ffff,50160.0
89411c84bcbffff,50160.0
89411cba487ffff,50160.0
89411c84b47ffff,50160.0
89411cb16d3ffff,50165.0
89411c8497bffff,50165.0
89411c84bd7ffff,50166.0
89411c84b13ffff,50166.0
89411c84bcfffff,50166.0
89411c84bdbffff,50166.0
89411c8494bffff,50166.0
89411c84b83ffff,50166.0
89411c84b2bffff,50167.0
89411c84b8fffff,50167.0
89411cba5dbffff,50167.0
89411cba4a7ffff,50167.0
89411cba4afffff,50167.0
89411cba5cbffff,50167.0
89411cba5cfffff,50167.0
89411cba5d3ffff,50167.0
89411cba083ffff,50167.0
89411c84bafffff,50167.0
89411cba4b7ffff,50167.0
89411cba437ffff,50167.0
89411c84b87ffff,50167.0
89411c84b4bffff,50168.0
89411cba55bffff,50169.0
89411cba093ffff,50169.0
89411cba58bffff,50169.0
89411cba42fffff,50169.0
89411cba097ffff,50169.0
89411c84bb3ffff,50173.0
89411c84b2fffff,50173.0
89411c84b07ffff,50173.0
89411c84b0bffff,50174.0
89411c84babffff,50174.0
89411c84b33ffff,50174.0
89411c84b6fffff,50175.0
89411c84b4fffff,50176.0
89411c84b0fffff,50176.0
89411c84947ffff,50176.0
89411cba557ffff,50176.0
89411c84b6bffff,50176.0
89411c84b1bffff,50176.0
89411c84b97ffff,50176.0
89411c84bbbffff,50176.0
89411c84b8bffff,50176.0
89411c84bc3ffff,50176.0
89411c84ba3ffff,50176.0
89411c84b37ffff,50176.0
89411c84b7bffff,50176.0
89411c84b3bffff,50176.0
89411c8494fffff,50180.0
89411cb16c3ffff,50180.0
89411cb16cbffff,50180.0
89411c84b77ffff,50180.0
89411cb16dbffff,50180.0
89411c84b27ffff,50181.0
89411cba543ffff,50181.0
89411c84943ffff,50182.0
89411c84bb7ffff,50183.0
89411cba593ffff,50183.0
89411c84b17ffff,50183.0
89411cba597ffff,50183.0
89411c84b5bffff,50183.0
89411cba5d7ffff,50183.0
89411c84b67ffff,50183.0
89411cba553ffff,50183.0
89411cba5c7ffff,50184.0
89411cb165bffff,50184.0
89411c84b23ffff,50184.0
89411cba427ffff,50185.0
89411c84ba7ffff,50189.0
89411cb9ea7ffff,50290.0
89411c85b23ffff,50422.0
89411cba483ffff,50540.0
89411ca30dbffff,50542.0
89411ca0417ffff,50596.0
89411c84a2fffff,50664.0
89411cb0b7bffff,50723.0
89411ca346fffff,50764.0
89410349ed7ffff,50779.0
89411ca30a7ffff,50976.0
8941034c2abffff,51109.0
89411c86ab7ffff,51238.0
89411ca30b7ffff,51239.0
89410349bc3ffff,51337.0
89411cba253ffff,51556.0
89411c8480bffff,51719.0
8941034dc97ffff,51791.0
89411cb538fffff,51848.0
89411c85bcbffff,51963.0
89411c85b0fffff,52191.0
89411ca041bffff,52212.0
894103493b7ffff,52233.0
89411cb0b6fffff,52289.0
89411c85c0fffff,52442.0
89411cb1047ffff,52513.0
89411cbb5c3ffff,52785.0
89411cb1137ffff,52806.0
89411c850abffff,52900.0
89411c8552bffff,53065.0
89411cb53bbffff,53179.0
89411ca30b3ffff,53409.0
89411c8556bffff,53510.0
89410349e23ffff,53574.0
89411ca360bffff,53714.0
89411ca04b7ffff,53877.0
89411c860c7ffff,53880.0
89411cb14cfffff,54161.0
89411ca2367ffff,54252.0
89411c94b4fffff,54252.0
89411cb82cfffff,54273.0
89411cb5353ffff,54787.0
89410349e57ffff,54823.0
89411ca3613ffff,54854.0
8941034c22fffff,54904.0
89411c85c43ffff,54950.0
89411cbb53bffff,55122.0
89411cb523bffff,55322.0
89411cb1073ffff,55348.0
89411c8442bffff,55475.0
89411ca06dbffff,55554.0
89411c86a97ffff,55580.0
89411cbb537ffff,55587.0
89411c858d7ffff,55662.0
89411c85b33ffff,55672.0
89411cb5ad7ffff,55695.0
89411c85b4fffff,56038.0
89411cb344fffff,56257.0
89410349067ffff,56357.0
89411cb2453ffff,56601.0
89411ca2dabffff,56679.0
89411cb160bffff,56752.0
89411c84e6bffff,56831.0
89411c86097ffff,56861.0
89411ca308fffff,57162.0
8941034dc13ffff,57259.0
89411cb5edbffff,57362.0
89411cb3063ffff,57474.0
89411c85b53ffff,57561.0
89411cbb593ffff,57601.0
89411c86553ffff,57724.0
89411ca2267ffff,58032.0
89411cbb5abffff,58073.0
89411ca30cfffff,58149.0
89411ca30c7ffff,58149.0
89411ca30c3ffff,58149.0
89411ca30d3ffff,58152.0
89411ca30cbffff,58152.0
89411ca3053ffff,58159.0
89411ca30bbffff,58159.0
89411ca308bffff,58159.0
89411ca30d7ffff,58159.0
89411ca3013ffff,58167.0
89411ca30a3ffff,58175.0
89411c86293ffff,58232.0
89411cb2833ffff,58638.0
89411c865dbffff,58729.0
89411ca2d33ffff,58984.0
89411cb2807ffff,59264.0
89411cb36b7ffff,59268.0
89411cb282bffff,59281.0
8941034c20fffff,59523.0
89411cb84c7ffff,59662.0
89411cb9eb3ffff,59763.0
89411cb9897ffff,60045.0
89411c85ecbffff,60189.0
89411cbb5d3ffff,60231.0
89411ca06bbffff,60300.0
89411c85b43ffff,60306.0
89411c85b7bffff,60317.0
89411cbb513ffff,60319.0
89411c85b63ffff,60320.0
89411c85b2bffff,60323.0
89411c85b6bffff,60324.0
89411cbb5c7ffff,60324.0
89411c85b67ffff,60324.0
89411c85b77ffff,60324.0
89411c85b47ffff,60324.0
89411cbb58bffff,60324.0
89411c85b6fffff,60324.0
89411c85b3bffff,60331.0
89411cbb58fffff,60331.0
89411c85b73ffff,60331.0
89411cbb523ffff,60335.0
89411cbb507ffff,60335.0
89411cbb517ffff,60335.0
89411cbb59bffff,60335.0
89411cbb52fffff,60340.0
89411cbb533ffff,60341.0
89411cbb583ffff,60343.0
89411cbb5d7ffff,60344.0
89411cbb527ffff,60351.0
89411ca04bbffff,60514.0
89411c8600bffff,61341.0
89411c848a7ffff,61352.0
89411ca258fffff,61499.0
89411c8628bffff,61845.0
89411cbab2fffff,61884.0
89411ca3603ffff,61954.0
89411c85c7bffff,62003.0
89411ca23c7ffff,62070.0
89411ca365bffff,62246.0
89411c86377ffff,62801.0
89411c850a7ffff,63118.0
89411c8451bffff,63130.0
89411cb5adbffff,63347.0
89411ca3647ffff,63562.0
89411ca0413ffff,63752.0
89411ca36cbffff,63767.0
89411cbab27ffff,63882.0
89411ca237bffff,63941.0
89411ca36c3ffff,64039.0
89411ca3657ffff,64055.0
89411ca36c7ffff,64055.0
89411ca361bffff,64055.0
89411ca3653ffff,64059.0
89411ca3643ffff,64064.0
89411ca36cfffff,64067.0
89411cb24cbffff,64225.0
89411cba20fffff,64308.0
89411ca28dbffff,64362.0
89411c86d83ffff,64390.0
89411cb1d73ffff,64462.0
89411cb9883ffff,64526.0
89410349383ffff,64765.0
89411cb1883ffff,64820.0
89411ca2d93ffff,64829.0
89411cb26c3ffff,64879.0
8941034933bffff,65006.0
89410349ecbffff,65076.0
89411cb300fffff,65134.0
89411cb302bffff,65143.0
89411cb3077ffff,65145.0
89411cb302fffff,65147.0
89411cb3067ffff,65154.0
89410349ec3ffff,65340.0
89411ca23cfffff,65399.0
89411c85e83ffff,65585.0
89411cb1063ffff,65643.0
89410349e17ffff,65721.0
89411cb0b4fffff,65812.0
89411cb9c37ffff,66141.0
89411c84147ffff,66232.0
89411c866afffff,66464.0
89411c866a7ffff,66502.0
89411c864a3ffff,66669.0
8941034dcd7ffff,66866.0
89411c86d9bffff,66967.0
89411cb1663ffff,67022.0
89411c84d7bffff,67171.0
89411cb1c37ffff,67268.0
89411cba25bffff,67370.0
89411cb1887ffff,67562.0
89411cb00c3ffff,67841.0
89411cb9ddbffff,67920.0
89411ca2577ffff,68258.0
89410349ed3ffff,68303.0
89410349ab7ffff,68648.0
894103493b3ffff,68858.0
89411c845cbffff,69202.0
89411ca06d7ffff,69479.0
89411ca0483ffff,69539.0
89411c8647bffff,69683.0
89411cb520bffff,70071.0
89411ca0493ffff,70381.0
89411c86287ffff,70457.0
89411c86627ffff,70459.0
89411c86217ffff,70469.0
89411c8604fffff,70469.0
89411c8646bffff,70470.0
89411c860c3ffff,70470.0
89411c8601bffff,70472.0
89411c86473ffff,70473.0
89411c86423ffff,70473.0
89411c86477ffff,70473.0
89411c8646fffff,70474.0
89411c860dbffff,70474.0
89411c8605bffff,70474.0
89411c8662fffff,70474.0
89411c86637ffff,70474.0
89411c860d7ffff,70476.0
89411c862b3ffff,70476.0
89411c8604bffff,70476.0
89411c860cfffff,70476.0
89411c86297ffff,70476.0
89411c862abffff,70477.0
89411c86283ffff,70477.0
89411c864a7ffff,70482.0
89411c864afffff,70483.0
89411c8642bffff,70483.0
89411c860cbffff,70483.0
89411c8640fffff,70483.0
89411c86057ffff,70483.0
89411c8642fffff,70483.0
89411c8609bffff,70483.0
89411c8643bffff,70483.0
89411c86437ffff,70483.0
89411c86463ffff,70483.0
89411c86433ffff,70485.0
89411c86467ffff,70485.0
89411c86093ffff,70485.0
89411c86427ffff,70485.0
89411c860d3ffff,70485.0
89411c862bbffff,70486.0
89411c8628fffff,70486.0
89411c86043ffff,70486.0
89411c86053ffff,70486.0
89411c864b7ffff,70491.0
89411c86047ffff,70494.0
89411ca04b3ffff,70581.0
89410349337ffff,70837.0
89411c86eabffff,70915.0
894103493a7ffff,71077.0
89411ca048fffff,71151.0
89411cb18b3ffff,71273.0
89411c86ebbffff,71309.0
89411cb53afffff,71435.0
89411c8550fffff,71807.0
89411ca2273ffff,71880.0
89410349367ffff,71983.0
89411ca23cbffff,71990.0
89411c85ecfffff,72114.0
89411cb91abffff,72202.0
8941034c313ffff,72318.0
89410349913ffff,72329.0
894103493bbffff,72837.0
8941034906fffff,72878.0
89410349373ffff,72879.0
894103493cbffff,72879.0
89410349237ffff,72879.0
894103493c7ffff,72879.0
8941034931bffff,72879.0
89410349353ffff,72881.0
89410349343ffff,72881.0
894103493afffff,72888.0
8941034939bffff,72888.0
894103493d7ffff,72889.0
89410349363ffff,72892.0
89411c86dd7ffff,72892.0
8941034936fffff,72892.0
8941034930bffff,72892.0
89411c86cb7ffff,72892.0
89410349317ffff,72897.0
89410349357ffff,72897.0
89410349303ffff,72897.0
8941034938fffff,72897.0
89411c86d8bffff,72897.0
8941034937bffff,72897.0
894103493c3ffff,72898.0
894103493abffff,72898.0
894103493cfffff,72898.0
89410349333ffff,72901.0
8941034938bffff,72901.0
89410349377ffff,72907.0
89410349edbffff,72908.0
89410349347ffff,72910.0
894103493a3ffff,72910.0
89410349307ffff,72910.0
89410349313ffff,72910.0
8941034930fffff,72910.0
89411ca220fffff,73020.0
89411ca2277ffff,73032.0
89411ca222fffff,73032.0
89411ca0497ffff,73032.0
89411ca2223ffff,73032.0
89411ca2583ffff,73032.0
89411ca234fffff,73032.0
89411ca2227ffff,73032.0
89411ca2353ffff,73037.0
89411ca222bffff,73037.0
89411ca235bffff,73041.0
89411ca0487ffff,73044.0
89411ca234bffff,73049.0
89411ca223bffff,73050.0
89411ca2347ffff,73050.0
89411ca2343ffff,73053.0
89411cb8237ffff,73076.0
8941034936bffff,73212.0
89411ca2357ffff,73243.0
89411c869a3ffff,73251.0
89411c86dc3ffff,73300.0
89411c8550bffff,73451.0
89411c84a6bffff,73491.0
89411c84e9bffff,73552.0
89411cb5ec3ffff,73998.0
89411c86ca3ffff,74569.0
8941034c233ffff,74599.0
89411cb1d57ffff,75070.0
89411c84aafffff,75665.0
89411c8607bffff,75790.0
89411ca044fffff,76318.0
894103493dbffff,77273.0
89411cb114fffff,77276.0
89411cb26a3ffff,77572.0
89411c84bd3ffff,77717.0
89411c8eda7ffff,77818.0
89411c84d4fffff,77899.0
8941034dcc3ffff,78025.0
89411c85577ffff,78341.0
89411cb1293ffff,78439.0
89411ca21d7ffff,78647.0
89411cb36b3ffff,78908.0
89411ca332fffff,79021.0
89411cb53abffff,79270.0
89411ca25d3ffff,79351.0
89411c859b3ffff,79412.0
89411c85e0bffff,79877.0
8941034c237ffff,79947.0
89411c86847ffff,79977.0
89411c84e2fffff,80320.0
89411ca06b3ffff,80580.0
8941034c3c3ffff,80623.0
8941034984fffff,80711.0
8941034c3cfffff,80785.0
89411c85c6fffff,80793.0
89411c84a3bffff,80886.0
89411cb189bffff,80932.0
8941034c3c7ffff,81210.0
89410349227ffff,81549.0
89411c86bdbffff,81776.0
8941034dcc7ffff,82161.0
89411ca311bffff,82319.0
89411ca2e4bffff,82339.0
8941034dc83ffff,82645.0
89411cb531bffff,82647.0
89411cb244bffff,82995.0
89410349927ffff,82995.0
89411cb245bffff,82995.0
89411cb268bffff,83005.0
89411cb269bffff,83005.0
89411cb26b3ffff,83006.0
89411cb268fffff,83006.0
89411cb2683ffff,83006.0
89411cb2617ffff,83022.0
89411cb2687ffff,83026.0
89411cb26bbffff,83026.0
89411cb2697ffff,83026.0
89411ca25cfffff,83110.0
8941034c223ffff,83436.0
8941034dc8bffff,83438.0
8941034c3cbffff,83438.0
8941034c207ffff,83448.0
89411c86363ffff,83515.0
8941034934fffff,83515.0
89411cb14d7ffff,83585.0
89411ca25cbffff,83617.0
89411cb1c63ffff,83802.0
89411c85d23ffff,84003.0
89411ca04cfffff,84235.0
89411cb5e73ffff,84319.0
89411cb5337ffff,84504.0
89411cb91bbffff,84791.0
89411cb0b63ffff,86272.0
89411ca2393ffff,86333.0
89411cb9eb7ffff,86420.0
89411c869c7ffff,86519.0
89411c8edd7ffff,86901.0
89411cb1587ffff,86920.0
89411ca2cb7ffff,87417.0
89411cb1c33ffff,87841.0
8941034992fffff,89074.0
89411c86373ffff,89098.0
89411c86357ffff,89112.0
89411c863a3ffff,89112.0
89411c86307ffff,89112.0
89411c8634fffff,89117.0
89411c8630bffff,89117.0
89411c86303ffff,89117.0
89411c863afffff,89126.0
89411c86347ffff,89126.0
89411c8630fffff,89128.0
89411c8631bffff,89128.0
89411c863abffff,89130.0
89410349063ffff,89167.0
89411c84b9bffff,89546.0
89411c8637bffff,89891.0
89411cb3263ffff,89942.0
89411cb118bffff,89972.0
89411ca150fffff,90062.0
89411cb5363ffff,90129.0
89411c85983ffff,91525.0
89411ca21cfffff,91538.0
89411cb84cbffff,91910.0
89411c86dd3ffff,92525.0
89411ca33bbffff,92606.0
89411cb5273ffff,92914.0
89411cb5ad3ffff,92926.0
89411cb118fffff,93179.0
89411cb989bffff,93310.0
89411c8684bffff,93728.0
89411cb5317ffff,94090.0
89411c86213ffff,94104.0
89411cb520fffff,94213.0
89411ca2513ffff,94734.0
89410349623ffff,94875.0
89411c85993ffff,94953.0
89411cba49bffff,94999.0
89411cb2613ffff,95196.0
89411c850b3ffff,95707.0
89411cb1177ffff,95946.0
89411ca2d97ffff,96018.0
89411c86dc7ffff,96376.0
89411ca2373ffff,96396.0
89411ca2507ffff,96399.0
89411cb5357ffff,97090.0
89411c84e83ffff,97148.0
89411ca202fffff,97154.0
89411c8687bffff,97831.0
89411cb156fffff,98196.0
89411cb0617ffff,98244.0
89410349047ffff,98301.0
89410349937ffff,98312.0
89410349d4fffff,98321.0
89411ca251bffff,98336.0
89411cb327bffff,98370.0
89411cb1067ffff,98383.0
89411c8416fffff,98446.0
89411cb1c3bffff,98645.0
89411c84427ffff,99039.0
89411c84957ffff,99614.0
89411cb11a7ffff,99680.0
89411c84e27ffff,99708.0
89411cb5e63ffff,99725.0
89411cb5ecfffff,99850.0
89411ca25dbffff,99904.0
89411ca258bffff,99938.0
89411cb522fffff,99959.0
89411ca2503ffff,100056.0
89411ca25c7ffff,100096.0
89411ca25d7ffff,100096.0
89411cb0b67ffff,100096.0
89411ca25c3ffff,100102.0
89411ca250fffff,100120.0
89411ca259bffff,100120.0
89411cb13abffff,100209.0
89411ca2c83ffff,100919.0
89411cb5277ffff,100919.0
89411cb526fffff,100922.0
89411ca2c8bffff,100925.0
89411cb5263ffff,100933.0
89411ca2c87ffff,100933.0
89411ca2c13ffff,100933.0
89411ca2cd7ffff,100933.0
89411cb535bffff,100933.0
89411cb522bffff,100933.0
89411ca2c9bffff,100933.0
89411cb534fffff,100933.0
89411ca2c17ffff,100935.0
89411ca2c93ffff,100935.0
89411cb5267ffff,100935.0
89411ca2cc7ffff,100939.0
89411cb3393ffff,100939.0
89411cb5343ffff,100940.0
89411ca2cb3ffff,100945.0
89411cb537bffff,100945.0
89411cb5303ffff,100945.0
89411ca2cbbffff,100948.0
89411cb533bffff,100951.0
89411cb5373ffff,100951.0
89411ca2c97ffff,100951.0
89411cb534bffff,100951.0
89411ca2c8fffff,100951.0
89411cb145bffff,100955.0
89411cb5377ffff,100960.0
89411cb530fffff,100960.0
89411cb5307ffff,100960.0
89411cb5333ffff,100967.0
89411cb530bffff,100967.0
89411cb532bffff,100967.0
89411cb5e5bffff,100974.0
89411cb5323ffff,100974.0
89411cb5327ffff,100974.0
89411cb5e53ffff,100974.0
89411cb532fffff,100974.0
89411ca2da3ffff,100974.0
89411cb5347ffff,100974.0
89411ca2db7ffff,100976.0
89411cb5ecbffff,100976.0
89411cb5e43ffff,100985.0
89411cb5e4bffff,100988.0
89411cb5e6fffff,100990.0
89411cb5e7bffff,100990.0
89411cb5e6bffff,100990.0
89411ca2db3ffff,100990.0
89411cb5e4fffff,100990.0
89411cb5e47ffff,100990.0
89411cb5e57ffff,100998.0
89411ca2da7ffff,101006.0
89411ca2dafffff,101006.0
89411cb1d9bffff,101228.0
89411c8636bffff,101516.0
89411cb13b3ffff,102377.0
89411cb1c27ffff,102537.0
89411c86367ffff,102625.0
89411cb324fffff,103200.0
89411c85563ffff,103217.0
89411ca2153ffff,103359.0
89411cb1d0bffff,103548.0
89411cb1c67ffff,103712.0
89411cb1897ffff,103719.0
89411cb1c2fffff,103719.0
89411cb1c77ffff,103725.0
89411cb1893ffff,103733.0
89411cb1d4bffff,103733.0
89411cb1d43ffff,103733.0
89411cb1d47ffff,103733.0
89411cb1d5bffff,103733.0
89411cb1d4fffff,103733.0
89411cb1c2bffff,103739.0
89411cb1c23ffff,103744.0
89411cb2693ffff,104305.0
89411ca3057ffff,104450.0
89411c86343ffff,105363.0
8941034984bffff,105411.0
89411c84e2bffff,106108.0
894103493d3ffff,106296.0
894103492afffff,106512.0
89411c85e0fffff,106865.0
89411ca3127ffff,106969.0
89411cb306fffff,107581.0
89411cb1667ffff,108268.0
89411c86d8fffff,108324.0
89411ca310bffff,108517.0
89410349963ffff,108548.0
89411c86853ffff,108774.0
89411cb326fffff,109212.0
89411cb06c7ffff,109917.0
89411c85c63ffff,110629.0
89411c84d1bffff,110733.0
89411c84d93ffff,110741.0
89411c84d47ffff,110752.0
89411ca3313ffff,110789.0
89411ca301bffff,111077.0
89411cb3407ffff,111398.0
89411c84d9bffff,111643.0
89410349e5bffff,111724.0
89411c85ea3ffff,111779.0
89411ca31dbffff,112190.0
89411c84d0bffff,112488.0
89411c8686bffff,112522.0
89411cb0333ffff,112637.0
89411cb9127ffff,112790.0
89411cb1cd3ffff,112962.0
89411c84d43ffff,113644.0
89411c84d57ffff,114253.0
89411cb3387ffff,114689.0
89410349e43ffff,115260.0
89411c84d8bffff,115654.0
89411c86b67ffff,115772.0
89411c859b7ffff,116117.0
89411c84183ffff,116138.0
89411cb8353ffff,116460.0
89411c86bd3ffff,116495.0
89411cb26abffff,117207.0
89411cb1673ffff,117366.0
89411cb26c7ffff,118131.0
8941034905bffff,118341.0
89411cb0287ffff,118779.0
89411cb3273ffff,118807.0
89411c844d7ffff,119459.0
89411cb1d93ffff,119540.0
89411cb3377ffff,120327.0
89411cb8227ffff,120396.0
89411cb3247ffff,120748.0
89411ca2e0fffff,120777.0
89411cba493ffff,120892.0
89411cb1507ffff,120984.0
89411c868cbffff,121095.0
89411c84dc7ffff,121469.0
89411c858d3ffff,122025.0
89411ca0677ffff,122117.0
89411cb9c4bffff,122238.0
89411ca253bffff,122256.0
894103498abffff,122724.0
89411cb9c5bffff,123061.0
89411ca0457ffff,123499.0
89411ca2c03ffff,123761.0
89411c858dbffff,125052.0
89411c86b6fffff,125579.0
89411c84dcfffff,125807.0
89411c84dd7ffff,125895.0
89411cb032fffff,126025.0
89411cb11cbffff,126071.0
89411ca069bffff,126074.0
89411cb26afffff,126927.0
89411c84473ffff,127239.0
89411cb9c6bffff,127382.0
89411cb065bffff,127611.0
89411c869abffff,128166.0
89411ca238bffff,128364.0
89411cb324bffff,128807.0
89411c84a6fffff,129198.0
894103499c3ffff,129378.0
89411cb11dbffff,129440.0
89411c8ed43ffff,129496.0
89411cb82c7ffff,129510.0
89411c8eddbffff,129533.0
89411cb0367ffff,130249.0
89411cba20bffff,130427.0
89411c84d83ffff,130964.0
89411ca2c7bffff,131002.0
89411cb9c53ffff,131079.0
89411cb9137ffff,131086.0
89411cb9cc3ffff,131086.0
89411cb9ccbffff,131086.0
89411cb9c0fffff,131094.0
89411cb9c03ffff,131094.0
89411cb9c7bffff,131094.0
89411cb9cc7ffff,131094.0
89411cb9c2bffff,131094.0
89411cb9c8bffff,131094.0
89411cb9ccfffff,131094.0
89411cb9c0bffff,131094.0
89411cb9c73ffff,131094.0
89411cb9cd7ffff,131102.0
89411cb9c57ffff,131104.0
89411cb9c47ffff,131104.0
89411cb9c63ffff,131109.0
89411cb9c13ffff,131109.0
89411cb9c1bffff,131109.0
89411cb9c43ffff,131112.0
89411cb9c4fffff,131125.0
89411cb9c67ffff,131134.0
89411cb9c6fffff,131134.0
89411cb9c07ffff,131134.0
89411cb9c77ffff,131149.0
89411cb9c3bffff,131149.0
89411cb06c3ffff,131196.0
89411c84113ffff,131317.0
89411ca2c1bffff,131824.0
89411cb02abffff,131887.0
89411c8557bffff,131975.0
89411cb032bffff,132304.0
89411cb9c17ffff,132315.0
89411cb32b3ffff,132522.0
89411cb1313ffff,132861.0
89411cb3473ffff,132946.0
89411cb1c93ffff,133079.0
89411ca2cd3ffff,133109.0
89411c86907ffff,133252.0
89411cb804bffff,133271.0
89411cb2653ffff,133604.0
89411c85c0bffff,133666.0
89411c85e1bffff,133728.0
89411c8416bffff,133839.0
89411cb320fffff,134847.0
89411c86317ffff,134883.0
89411c8690fffff,135155.0
89411c84dc3ffff,135215.0
89411c84d13ffff,135927.0
89411c8edabffff,136195.0
89411c85987ffff,136468.0
89411c84d97ffff,137057.0
89411ca2e3bffff,137058.0
89411cb8257ffff,137061.0
89411ca252fffff,137318.0
89411cb1513ffff,137343.0
89411ca1537ffff,138058.0
89410349e2fffff,138621.0
89411c8584fffff,138630.0
89410349e0bffff,138683.0
89411ca2377ffff,138751.0
89411c848afffff,139353.0
89410349a97ffff,139641.0
89411c86bc3ffff,139963.0
89411c86e07ffff,140069.0
89411c86a37ffff,140478.0
89411c86b53ffff,140512.0
89411c84c93ffff,140521.0
89411c86b57ffff,140521.0
89411c86a27ffff,140521.0
89411c86a2fffff,140521.0
89411c86bcbffff,140563.0
89411c86b5bffff,140563.0
89411c86bcfffff,140563.0
89411c843b7ffff,140750.0
89411cb323bffff,140848.0
89411cb033bffff,141020.0
89411cb9c9bffff,141212.0
89410349e47ffff,141282.0
89411cb1697ffff,141344.0
89411c84c97ffff,141371.0
89411ca3017ffff,141609.0
89411cb0297ffff,142643.0
89411c84c6fffff,142644.0
8941034986bffff,142985.0
89410349b27ffff,143041.0
89411c8580bffff,143433.0
89411c845c7ffff,143476.0
89411cb8243ffff,143543.0
89411c85a57ffff,143545.0
89411cb0323ffff,143632.0
89411c844c7ffff,143750.0
89411ca15d7ffff,144234.0
89410349b23ffff,144384.0
89411c86313ffff,144560.0
89411cb9cdbffff,144598.0
89411c8410bffff,144666.0
89411c86b43ffff,145882.0
89410349e4fffff,146037.0
89411c84423ffff,146062.0
89411c849c7ffff,146669.0
89411cb9c8fffff,146756.0
89411c86b27ffff,146976.0
89411cb866fffff,147761.0
89411c85e9bffff,148382.0
89411cb91afffff,148509.0
89411c86a23ffff,149326.0
89411c8581bffff,149746.0
89411cb26cfffff,149888.0
89411cb369bffff,151125.0
89411c86967ffff,151135.0
89410349607ffff,151148.0
89411c84a2bffff,151171.0
89411cb15d7ffff,151193.0
89411cb3307ffff,151323.0
89411cb824bffff,151685.0
89411cb3383ffff,152067.0
894103498a3ffff,152890.0
89411c86b23ffff,153376.0
89411cb028fffff,155279.0
89411c850a3ffff,155759.0
89411c850b7ffff,155784.0
